"location","date","age_group","target","value","population"
"47","2023-04-29","75-130","inc hosp",0,491465
"47","2023-04-22","75-130","rate hosp",0,491465
"47","2023-04-22","75-130","inc hosp",0,491465
"47","2023-04-15","75-130","rate hosp",0,491465
"47","2023-04-15","75-130","inc hosp",0,491465
"47","2023-04-08","75-130","rate hosp",1,491465
"47","2023-04-08","75-130","inc hosp",4.91465,491465
"47","2023-04-01","75-130","rate hosp",0,491465
"47","2023-04-01","75-130","inc hosp",0,491465
"47","2023-03-25","75-130","rate hosp",0,491465
"47","2023-03-25","75-130","inc hosp",0,491465
"47","2023-03-18","75-130","rate hosp",1,491465
"47","2023-03-18","75-130","inc hosp",4.91465,491465
"47","2023-03-11","75-130","rate hosp",0,491465
"47","2023-03-11","75-130","inc hosp",0,491465
"47","2023-03-04","75-130","rate hosp",0,491465
"47","2023-03-04","75-130","inc hosp",0,491465
"47","2023-02-25","75-130","rate hosp",0,491465
"47","2023-02-25","75-130","inc hosp",0,491465
"47","2023-02-18","75-130","rate hosp",0,491465
"47","2023-02-18","75-130","inc hosp",0,491465
"47","2023-02-11","75-130","rate hosp",0,491465
"47","2023-02-11","75-130","inc hosp",0,491465
"47","2023-02-04","75-130","rate hosp",1,491465
"47","2023-02-04","75-130","inc hosp",4.91465,491465
"47","2023-01-28","75-130","rate hosp",0,491465
"47","2023-01-28","75-130","inc hosp",0,491465
"47","2023-01-21","75-130","rate hosp",0,491465
"47","2023-01-21","75-130","inc hosp",0,491465
"47","2023-01-14","75-130","rate hosp",0,491465
"47","2023-01-14","75-130","inc hosp",0,491465
"47","2023-01-07","75-130","rate hosp",1,491465
"47","2023-01-07","75-130","inc hosp",4.91465,491465
"47","2022-12-31","75-130","rate hosp",0,491465
"47","2022-12-31","75-130","inc hosp",0,491465
"47","2022-12-24","75-130","rate hosp",1,491465
"47","2022-12-24","75-130","inc hosp",4.91465,491465
"47","2022-12-17","75-130","rate hosp",1,491465
"47","2022-12-17","75-130","inc hosp",4.91465,491465
"47","2022-12-10","75-130","rate hosp",1,491465
"47","2022-12-10","75-130","inc hosp",4.91465,491465
"47","2022-12-03","75-130","rate hosp",3.9,491465
"47","2022-12-03","75-130","inc hosp",19.167135,491465
"47","2022-11-26","75-130","rate hosp",2,491465
"47","2022-11-26","75-130","inc hosp",9.8293,491465
"47","2022-11-19","75-130","rate hosp",0,491465
"47","2022-11-19","75-130","inc hosp",0,491465
"47","2022-11-12","75-130","rate hosp",2.9,491465
"47","2022-11-12","75-130","inc hosp",14.252485,491465
"47","2022-11-05","75-130","rate hosp",2,491465
"47","2022-11-05","75-130","inc hosp",9.8293,491465
"47","2022-10-29","75-130","rate hosp",0,491465
"47","2022-10-29","75-130","inc hosp",0,491465
"47","2022-10-22","75-130","rate hosp",2,491465
"47","2022-10-22","75-130","inc hosp",9.8293,491465
"47","2022-10-15","75-130","rate hosp",2,491465
"47","2022-10-15","75-130","inc hosp",9.8293,491465
"47","2022-10-08","75-130","rate hosp",2.9,491465
"47","2022-10-08","75-130","inc hosp",14.252485,491465
"41","2023-09-30","75-130","rate hosp",0,329709
"41","2023-09-30","75-130","inc hosp",0,329709
"41","2023-09-23","75-130","rate hosp",0,329709
"41","2023-09-23","75-130","inc hosp",0,329709
"41","2023-09-16","75-130","rate hosp",0,329709
"41","2023-09-16","75-130","inc hosp",0,329709
"41","2023-09-09","75-130","rate hosp",0,329709
"41","2023-09-09","75-130","inc hosp",0,329709
"41","2023-09-02","75-130","rate hosp",0,329709
"41","2023-09-02","75-130","inc hosp",0,329709
"41","2023-08-26","75-130","rate hosp",0,329709
"41","2023-08-26","75-130","inc hosp",0,329709
"41","2023-08-19","75-130","rate hosp",0,329709
"41","2023-08-19","75-130","inc hosp",0,329709
"41","2023-08-12","75-130","rate hosp",0.9,329709
"41","2023-08-12","75-130","inc hosp",2.967381,329709
"41","2023-08-05","75-130","rate hosp",0,329709
"41","2023-08-05","75-130","inc hosp",0,329709
"41","2023-07-29","75-130","rate hosp",0,329709
"41","2023-07-29","75-130","inc hosp",0,329709
"41","2023-07-22","75-130","rate hosp",0,329709
"41","2023-07-22","75-130","inc hosp",0,329709
"41","2023-07-15","75-130","rate hosp",0,329709
"41","2023-07-15","75-130","inc hosp",0,329709
"41","2023-07-08","75-130","rate hosp",0,329709
"41","2023-07-08","75-130","inc hosp",0,329709
"41","2023-07-01","75-130","rate hosp",0,329709
"41","2023-07-01","75-130","inc hosp",0,329709
"41","2023-06-24","75-130","rate hosp",0.9,329709
"41","2023-06-24","75-130","inc hosp",2.967381,329709
"41","2023-06-17","75-130","rate hosp",0,329709
"41","2023-06-17","75-130","inc hosp",0,329709
"41","2023-06-10","75-130","rate hosp",0.9,329709
"41","2023-06-10","75-130","inc hosp",2.967381,329709
"41","2023-06-03","75-130","rate hosp",0,329709
"41","2023-06-03","75-130","inc hosp",0,329709
"41","2023-05-27","75-130","rate hosp",0,329709
"41","2023-05-27","75-130","inc hosp",0,329709
"41","2023-05-20","75-130","rate hosp",0,329709
"41","2023-05-20","75-130","inc hosp",0,329709
"41","2023-05-13","75-130","rate hosp",0,329709
"41","2023-05-13","75-130","inc hosp",0,329709
"41","2023-05-06","75-130","rate hosp",0,329709
"41","2023-05-06","75-130","inc hosp",0,329709
"41","2023-04-29","75-130","rate hosp",0,329709
"41","2023-04-29","75-130","inc hosp",0,329709
"41","2023-04-22","75-130","rate hosp",1.7,329709
"41","2023-04-22","75-130","inc hosp",5.605053,329709
"41","2023-04-15","75-130","rate hosp",0,329709
"41","2023-04-15","75-130","inc hosp",0,329709
"41","2023-04-08","75-130","rate hosp",0,329709
"41","2023-04-08","75-130","inc hosp",0,329709
"41","2023-04-01","75-130","rate hosp",0,329709
"41","2023-04-01","75-130","inc hosp",0,329709
"41","2023-03-25","75-130","rate hosp",0.9,329709
"41","2023-03-25","75-130","inc hosp",2.967381,329709
"41","2023-03-18","75-130","rate hosp",0,329709
"41","2023-03-18","75-130","inc hosp",0,329709
"41","2023-03-11","75-130","rate hosp",0.9,329709
"41","2023-03-11","75-130","inc hosp",2.967381,329709
"41","2023-03-04","75-130","rate hosp",3.4,329709
"41","2023-03-04","75-130","inc hosp",11.210106,329709
"41","2023-02-25","75-130","rate hosp",1.7,329709
"41","2023-02-25","75-130","inc hosp",5.605053,329709
"41","2023-02-18","75-130","rate hosp",0.9,329709
"41","2023-02-18","75-130","inc hosp",2.967381,329709
"41","2023-02-11","75-130","rate hosp",0.9,329709
"41","2023-02-11","75-130","inc hosp",2.967381,329709
"41","2023-02-04","75-130","rate hosp",3.4,329709
"41","2023-02-04","75-130","inc hosp",11.210106,329709
"41","2023-01-28","75-130","rate hosp",4.3,329709
"41","2023-01-28","75-130","inc hosp",14.177487,329709
"41","2023-01-21","75-130","rate hosp",3.4,329709
"41","2023-01-21","75-130","inc hosp",11.210106,329709
"41","2023-01-14","75-130","rate hosp",6.8,329709
"41","2023-01-14","75-130","inc hosp",22.420212,329709
"41","2023-01-07","75-130","rate hosp",11.1,329709
"41","2023-01-07","75-130","inc hosp",36.597699,329709
"41","2022-12-31","75-130","rate hosp",3.4,329709
"41","2022-12-31","75-130","inc hosp",11.210106,329709
"41","2022-12-24","75-130","rate hosp",10.2,329709
"41","2022-12-24","75-130","inc hosp",33.630318,329709
"41","2022-12-17","75-130","rate hosp",6.8,329709
"41","2022-12-17","75-130","inc hosp",22.420212,329709
"41","2022-12-10","75-130","rate hosp",13.6,329709
"41","2022-12-10","75-130","inc hosp",44.840424,329709
"41","2022-12-03","75-130","rate hosp",17,329709
"41","2022-12-03","75-130","inc hosp",56.05053,329709
"41","2022-11-26","75-130","rate hosp",8.5,329709
"41","2022-11-26","75-130","inc hosp",28.025265,329709
"41","2022-11-19","75-130","rate hosp",1.7,329709
"41","2022-11-19","75-130","inc hosp",5.605053,329709
"41","2022-11-12","75-130","rate hosp",0.9,329709
"41","2022-11-12","75-130","inc hosp",2.967381,329709
"41","2022-11-05","75-130","rate hosp",1.7,329709
"41","2022-11-05","75-130","inc hosp",5.605053,329709
"41","2022-10-29","75-130","rate hosp",0,329709
"41","2022-10-29","75-130","inc hosp",0,329709
"41","2022-10-22","75-130","rate hosp",0.9,329709
"41","2022-10-22","75-130","inc hosp",2.967381,329709
"41","2022-10-15","75-130","rate hosp",0.9,329709
"41","2022-10-15","75-130","inc hosp",2.967381,329709
"41","2022-10-08","75-130","rate hosp",0,329709
"41","2022-10-08","75-130","inc hosp",0,329709
"36","2023-09-30","75-130","rate hosp",0,1534744
"36","2023-09-30","75-130","inc hosp",0,1534744
"36","2023-09-23","75-130","rate hosp",0,1534744
"36","2023-09-23","75-130","inc hosp",0,1534744
"36","2023-09-16","75-130","rate hosp",0,1534744
"36","2023-09-16","75-130","inc hosp",0,1534744
"36","2023-09-09","75-130","rate hosp",0.7,1534744
"36","2023-09-09","75-130","inc hosp",10.743208,1534744
"36","2023-09-02","75-130","rate hosp",0,1534744
"36","2023-09-02","75-130","inc hosp",0,1534744
"36","2023-08-26","75-130","rate hosp",0,1534744
"36","2023-08-26","75-130","inc hosp",0,1534744
"36","2023-08-19","75-130","rate hosp",0,1534744
"36","2023-08-19","75-130","inc hosp",0,1534744
"36","2023-08-12","75-130","rate hosp",0.7,1534744
"36","2023-08-12","75-130","inc hosp",10.743208,1534744
"36","2023-08-05","75-130","rate hosp",0,1534744
"36","2023-08-05","75-130","inc hosp",0,1534744
"36","2023-07-29","75-130","rate hosp",0,1534744
"36","2023-07-29","75-130","inc hosp",0,1534744
"36","2023-07-22","75-130","rate hosp",0,1534744
"36","2023-07-22","75-130","inc hosp",0,1534744
"36","2023-07-15","75-130","rate hosp",0,1534744
"36","2023-07-15","75-130","inc hosp",0,1534744
"36","2023-07-08","75-130","rate hosp",0,1534744
"36","2023-07-08","75-130","inc hosp",0,1534744
"36","2023-07-01","75-130","rate hosp",0,1534744
"36","2023-07-01","75-130","inc hosp",0,1534744
"36","2023-06-24","75-130","rate hosp",0,1534744
"36","2023-06-24","75-130","inc hosp",0,1534744
"36","2023-06-17","75-130","rate hosp",0,1534744
"36","2023-06-17","75-130","inc hosp",0,1534744
"36","2023-06-10","75-130","rate hosp",0,1534744
"36","2023-06-10","75-130","inc hosp",0,1534744
"36","2023-06-03","75-130","rate hosp",0,1534744
"36","2023-06-03","75-130","inc hosp",0,1534744
"36","2023-05-27","75-130","rate hosp",0,1534744
"36","2023-05-27","75-130","inc hosp",0,1534744
"36","2023-05-20","75-130","rate hosp",0,1534744
"36","2023-05-20","75-130","inc hosp",0,1534744
"36","2023-05-13","75-130","rate hosp",0,1534744
"36","2023-05-13","75-130","inc hosp",0,1534744
"36","2023-05-06","75-130","rate hosp",0.7,1534744
"36","2023-05-06","75-130","inc hosp",10.743208,1534744
"36","2023-04-29","75-130","rate hosp",1.3,1534744
"36","2023-04-29","75-130","inc hosp",19.951672,1534744
"36","2023-04-22","75-130","rate hosp",2,1534744
"36","2023-04-22","75-130","inc hosp",30.69488,1534744
"36","2023-04-15","75-130","rate hosp",2.7,1534744
"36","2023-04-15","75-130","inc hosp",41.438088,1534744
"36","2023-04-08","75-130","rate hosp",2,1534744
"36","2023-04-08","75-130","inc hosp",30.69488,1534744
"36","2023-04-01","75-130","rate hosp",2.7,1534744
"36","2023-04-01","75-130","inc hosp",41.438088,1534744
"36","2023-03-25","75-130","rate hosp",1.3,1534744
"36","2023-03-25","75-130","inc hosp",19.951672,1534744
"36","2023-03-18","75-130","rate hosp",1.3,1534744
"36","2023-03-18","75-130","inc hosp",19.951672,1534744
"36","2023-03-11","75-130","rate hosp",4.7,1534744
"36","2023-03-11","75-130","inc hosp",72.132968,1534744
"36","2023-03-04","75-130","rate hosp",3.3,1534744
"36","2023-03-04","75-130","inc hosp",50.646552,1534744
"36","2023-02-25","75-130","rate hosp",2,1534744
"36","2023-02-25","75-130","inc hosp",30.69488,1534744
"36","2023-02-18","75-130","rate hosp",4,1534744
"36","2023-02-18","75-130","inc hosp",61.38976,1534744
"36","2023-02-11","75-130","rate hosp",2,1534744
"36","2023-02-11","75-130","inc hosp",30.69488,1534744
"36","2023-02-04","75-130","rate hosp",2.7,1534744
"36","2023-02-04","75-130","inc hosp",41.438088,1534744
"36","2023-01-28","75-130","rate hosp",1.3,1534744
"36","2023-01-28","75-130","inc hosp",19.951672,1534744
"36","2023-01-21","75-130","rate hosp",2,1534744
"36","2023-01-21","75-130","inc hosp",30.69488,1534744
"36","2023-01-14","75-130","rate hosp",7.3,1534744
"36","2023-01-14","75-130","inc hosp",112.036312,1534744
"36","2023-01-07","75-130","rate hosp",10,1534744
"36","2023-01-07","75-130","inc hosp",153.4744,1534744
"36","2022-12-31","75-130","rate hosp",6.7,1534744
"36","2022-12-31","75-130","inc hosp",102.827848,1534744
"36","2022-12-24","75-130","rate hosp",9.3,1534744
"36","2022-12-24","75-130","inc hosp",142.731192,1534744
"36","2022-12-17","75-130","rate hosp",12.7,1534744
"36","2022-12-17","75-130","inc hosp",194.912488,1534744
"36","2022-12-10","75-130","rate hosp",10.7,1534744
"36","2022-12-10","75-130","inc hosp",164.217608,1534744
"36","2022-12-03","75-130","rate hosp",14,1534744
"36","2022-12-03","75-130","inc hosp",214.86416,1534744
"36","2022-11-26","75-130","rate hosp",5.3,1534744
"36","2022-11-26","75-130","inc hosp",81.341432,1534744
"36","2022-11-19","75-130","rate hosp",9.3,1534744
"36","2022-11-19","75-130","inc hosp",142.731192,1534744
"36","2022-11-12","75-130","rate hosp",7.3,1534744
"36","2022-11-12","75-130","inc hosp",112.036312,1534744
"36","2022-11-05","75-130","rate hosp",5.3,1534744
"36","2022-11-05","75-130","inc hosp",81.341432,1534744
"36","2022-10-29","75-130","rate hosp",4.7,1534744
"36","2022-10-29","75-130","inc hosp",72.132968,1534744
"36","2022-10-22","75-130","rate hosp",2,1534744
"36","2022-10-22","75-130","inc hosp",30.69488,1534744
"36","2022-10-15","75-130","rate hosp",2.7,1534744
"36","2022-10-15","75-130","inc hosp",41.438088,1534744
"36","2022-10-08","75-130","rate hosp",0.7,1534744
"36","2022-10-08","75-130","inc hosp",10.743208,1534744
"35","2023-09-30","75-130","rate hosp",0,164966
"35","2023-09-30","75-130","inc hosp",0,164966
"35","2023-09-23","75-130","rate hosp",0,164966
"35","2023-09-23","75-130","inc hosp",0,164966
"35","2023-09-16","75-130","rate hosp",0,164966
"35","2023-09-16","75-130","inc hosp",0,164966
"35","2023-09-09","75-130","rate hosp",0,164966
"35","2023-09-09","75-130","inc hosp",0,164966
"35","2023-09-02","75-130","rate hosp",0,164966
"35","2023-09-02","75-130","inc hosp",0,164966
"35","2023-08-26","75-130","rate hosp",0,164966
"35","2023-08-26","75-130","inc hosp",0,164966
"35","2023-08-19","75-130","rate hosp",0,164966
"35","2023-08-19","75-130","inc hosp",0,164966
"35","2023-08-12","75-130","rate hosp",0,164966
"35","2023-08-12","75-130","inc hosp",0,164966
"35","2023-08-05","75-130","rate hosp",0,164966
"35","2023-08-05","75-130","inc hosp",0,164966
"35","2023-07-29","75-130","rate hosp",0,164966
"35","2023-07-29","75-130","inc hosp",0,164966
"35","2023-07-22","75-130","rate hosp",0,164966
"35","2023-07-22","75-130","inc hosp",0,164966
"35","2023-07-15","75-130","rate hosp",0,164966
"35","2023-07-15","75-130","inc hosp",0,164966
"35","2023-07-08","75-130","rate hosp",0,164966
"35","2023-07-08","75-130","inc hosp",0,164966
"35","2023-07-01","75-130","rate hosp",0,164966
"35","2023-07-01","75-130","inc hosp",0,164966
"35","2023-06-24","75-130","rate hosp",0,164966
"35","2023-06-24","75-130","inc hosp",0,164966
"35","2023-06-17","75-130","rate hosp",0,164966
"35","2023-06-17","75-130","inc hosp",0,164966
"35","2023-06-10","75-130","rate hosp",0,164966
"35","2023-06-10","75-130","inc hosp",0,164966
"35","2023-06-03","75-130","rate hosp",0,164966
"35","2023-06-03","75-130","inc hosp",0,164966
"35","2023-05-27","75-130","rate hosp",0,164966
"35","2023-05-27","75-130","inc hosp",0,164966
"35","2023-05-20","75-130","rate hosp",0,164966
"35","2023-05-20","75-130","inc hosp",0,164966
"35","2023-05-13","75-130","rate hosp",0,164966
"35","2023-05-13","75-130","inc hosp",0,164966
"35","2023-05-06","75-130","rate hosp",0,164966
"35","2023-05-06","75-130","inc hosp",0,164966
"35","2023-04-29","75-130","rate hosp",0,164966
"35","2023-04-29","75-130","inc hosp",0,164966
"35","2023-04-22","75-130","rate hosp",0,164966
"35","2023-04-22","75-130","inc hosp",0,164966
"35","2023-04-15","75-130","rate hosp",0,164966
"35","2023-04-15","75-130","inc hosp",0,164966
"35","2023-04-08","75-130","rate hosp",0,164966
"35","2023-04-08","75-130","inc hosp",0,164966
"35","2023-04-01","75-130","rate hosp",2,164966
"35","2023-04-01","75-130","inc hosp",3.29932,164966
"35","2023-03-25","75-130","rate hosp",0,164966
"35","2023-03-25","75-130","inc hosp",0,164966
"35","2023-03-18","75-130","rate hosp",0,164966
"35","2023-03-18","75-130","inc hosp",0,164966
"35","2023-03-11","75-130","rate hosp",0,164966
"35","2023-03-11","75-130","inc hosp",0,164966
"35","2023-03-04","75-130","rate hosp",0,164966
"35","2023-03-04","75-130","inc hosp",0,164966
"35","2023-02-25","75-130","rate hosp",0,164966
"35","2023-02-25","75-130","inc hosp",0,164966
"35","2023-02-18","75-130","rate hosp",0,164966
"35","2023-02-18","75-130","inc hosp",0,164966
"35","2023-02-11","75-130","rate hosp",2,164966
"35","2023-02-11","75-130","inc hosp",3.29932,164966
"35","2023-02-04","75-130","rate hosp",2,164966
"35","2023-02-04","75-130","inc hosp",3.29932,164966
"35","2023-01-28","75-130","rate hosp",4,164966
"35","2023-01-28","75-130","inc hosp",6.59864,164966
"35","2023-01-21","75-130","rate hosp",0,164966
"35","2023-01-21","75-130","inc hosp",0,164966
"35","2023-01-14","75-130","rate hosp",4,164966
"35","2023-01-14","75-130","inc hosp",6.59864,164966
"35","2023-01-07","75-130","rate hosp",2,164966
"35","2023-01-07","75-130","inc hosp",3.29932,164966
"35","2022-12-31","75-130","rate hosp",0,164966
"35","2022-12-31","75-130","inc hosp",0,164966
"35","2022-12-24","75-130","rate hosp",2,164966
"35","2022-12-24","75-130","inc hosp",3.29932,164966
"35","2022-12-17","75-130","rate hosp",4,164966
"35","2022-12-17","75-130","inc hosp",6.59864,164966
"35","2022-12-10","75-130","rate hosp",6.1,164966
"35","2022-12-10","75-130","inc hosp",10.062926,164966
"35","2022-12-03","75-130","rate hosp",6.1,164966
"35","2022-12-03","75-130","inc hosp",10.062926,164966
"35","2022-11-26","75-130","rate hosp",4,164966
"35","2022-11-26","75-130","inc hosp",6.59864,164966
"35","2022-11-19","75-130","rate hosp",12.1,164966
"35","2022-11-19","75-130","inc hosp",19.960886,164966
"35","2022-11-12","75-130","rate hosp",4,164966
"35","2022-11-12","75-130","inc hosp",6.59864,164966
"35","2022-11-05","75-130","rate hosp",0,164966
"35","2022-11-05","75-130","inc hosp",0,164966
"35","2022-10-29","75-130","rate hosp",0,164966
"35","2022-10-29","75-130","inc hosp",0,164966
"35","2022-10-22","75-130","rate hosp",0,164966
"35","2022-10-22","75-130","inc hosp",0,164966
"35","2022-10-15","75-130","rate hosp",0,164966
"35","2022-10-15","75-130","inc hosp",0,164966
"35","2022-10-08","75-130","rate hosp",0,164966
"35","2022-10-08","75-130","inc hosp",0,164966
